2782.0 2782.0 2782.0 2782.0 2782.0 2782.0 2782.0 2782.0 2782.0 2782.0 2782.0 2782.0 2782.0 2782.0 2782.0 2777.0 2777.0 2777.0 2774.0 2772.0 2771.0 2769.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 2762.0 
2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 2864.0 
2843.0 2839.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 2836.0 
1137.0 1132.0 1132.0 1132.0 1132.0 1132.0 1127.0 1127.0 1118.0 1116.0 1115.0 1115.0 1115.0 1115.0 1115.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1107.0 1105.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 1100.0 
1325.0 1325.0 1325.0 1325.0 1316.0 1316.0 1316.0 1316.0 1316.0 1316.0 1316.0 1305.0 1305.0 1305.0 1305.0 1305.0 1305.0 1305.0 1306.0 1306.0 1310.0 1310.0 1310.0 1310.0 1309.0 1309.0 1309.0 1308.0 1308.0 1308.0 1305.0 1302.0 1302.0 1302.0 1302.0 1302.0 1302.0 1302.0 1302.0 1302.0 1302.0 1304.0 1304.0 1304.0 1304.0 1304.0 1304.0 1304.0 1304.0 1304.0 1304.0 1302.0 1302.0 1302.0 1302.0 1302.0 1302.0 
